file,text_id,strategy,error,parse_success,voice_total,accuracy_total,accessibility_score,overall_summary,raw_output
Results/Voice_Metrics/dataset_with_voice_metrics.csv,72,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,72,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,72,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,73,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,73,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,73,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,73,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,74,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,74,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,74,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,74,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,75,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,75,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,75,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,75,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,76,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,76,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,76,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,76,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,77,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,77,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,77,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,77,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,78,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,78,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,78,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,78,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,79,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,79,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,79,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,79,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,80,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,80,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,80,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,80,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,81,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,81,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,81,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,81,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,82,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,82,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,82,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,82,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,83,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,83,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,83,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,83,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,84,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,84,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,84,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,84,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,85,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,85,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,85,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,85,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,86,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,86,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,86,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,86,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,87,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,87,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,87,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,87,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,88,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,88,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,88,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,88,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,89,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,89,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,89,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,89,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,90,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,90,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,90,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,90,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,91,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,91,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,91,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,91,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,92,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,92,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,92,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,92,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,93,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,93,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,93,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,93,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,94,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,94,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,94,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,94,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,95,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,95,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,95,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,95,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,96,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,96,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,96,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,96,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,97,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,97,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,97,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,97,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,98,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,98,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,98,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,98,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,99,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,99,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,99,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,99,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,100,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,100,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,100,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,100,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,101,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,101,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,101,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,101,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,102,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,102,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,102,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,102,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,103,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,103,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,103,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,103,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,104,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,104,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,104,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,104,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,105,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,105,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,105,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,105,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,106,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,106,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,106,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,106,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,107,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,107,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,107,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,107,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,108,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,108,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,108,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,108,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,109,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,109,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,109,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,109,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,110,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,110,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,110,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,110,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,111,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,111,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,111,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,111,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,112,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,112,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,112,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,112,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,113,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,113,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,113,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,113,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,114,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,114,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,114,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,114,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,115,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,115,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,115,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,115,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,116,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,116,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,116,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,116,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,117,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,117,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,117,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,117,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,118,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,118,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,118,persona2,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,118,persona3,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,119,lexical,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,119,persona1,Connection error.,False,,,,,
Results/Voice_Metrics/dataset_with_voice_metrics.csv,119,persona2,Connection error.,False,,,,,
